agmerra_0001_217_DZA_NF	generated from NASA GISS AgMERRA NetCDF4
0.1250 35.8750
month day year tmax tmin solar rain rh wind
11 20 2005 25.800 12.100 116.898 0.000 24.800 3.100
11 21 2005 25.000 12.600 91.435 0.000 24.100 2.300
11 22 2005 21.900 12.700 113.426 0.000 48.900 1.400
11 23 2005 18.300 10.200 74.074 0.000 47.900 3.700
11 24 2005 16.600 9.200 103.009 0.000 44.800 1.500
11 25 2005 17.500 9.600 115.741 0.000 50.400 4.800
11 26 2005 15.400 9.900 24.306 10.300 53.800 6.800
11 27 2005 15.000 8.700 122.685 7.000 44.200 5.400
11 28 2005 17.400 8.700 106.481 0.000 34.600 2.600
11 29 2005 15.600 9.600 11.574 11.200 58.300 1.600
11 30 2005 14.400 8.800 77.546 0.000 53.600 3.700
12 1 2005 15.200 8.500 121.528 0.000 46.800 3.000
12 2 2005 19.200 8.400 105.324 0.000 40.900 5.700
12 3 2005 20.300 12.600 123.843 0.000 49.600 6.100
12 4 2005 20.800 12.200 119.213 0.000 45.800 4.600
12 5 2005 19.500 12.400 101.852 1.400 62.100 5.000
12 6 2005 19.700 11.800 90.278 0.000 59.900 1.400
12 7 2005 18.800 10.600 115.741 0.000 45.300 1.700
12 8 2005 19.100 10.300 126.157 0.000 39.700 0.400
12 9 2005 17.800 9.900 93.750 0.000 54.500 2.100
12 10 2005 15.100 8.900 75.231 2.200 49.900 4.300
12 11 2005 13.800 8.300 78.704 6.300 60.400 3.200
12 12 2005 11.800 7.900 57.870 9.300 73.300 2.300
12 13 2005 13.300 8.600 62.500 4.800 56.600 2.100
12 14 2005 13.600 8.100 108.796 6.100 67.600 2.200
12 15 2005 15.400 5.900 129.630 0.000 41.900 2.500
12 16 2005 16.800 8.800 126.157 0.000 40.200 1.300
12 17 2005 16.200 8.300 119.213 0.000 53.500 2.800
12 18 2005 17.500 8.500 111.111 0.000 50.300 1.000
12 19 2005 18.500 8.600 120.370 0.000 40.000 2.800
12 20 2005 16.100 7.000 55.556 0.000 42.100 2.300
12 21 2005 16.400 8.800 92.593 0.000 49.200 3.300
12 22 2005 17.800 7.500 123.843 0.000 32.400 3.200
12 23 2005 18.400 6.500 125.000 0.000 34.000 2.600
12 24 2005 18.200 9.500 120.370 0.000 45.500 1.100
12 25 2005 17.700 9.300 104.167 0.000 52.100 1.600
12 26 2005 19.600 11.400 89.120 0.000 53.100 3.600
12 27 2005 16.900 11.400 103.009 0.000 58.000 6.500
12 28 2005 17.900 9.400 101.852 0.000 52.400 1.500
12 29 2005 14.300 7.500 99.537 0.000 47.500 1.500
12 30 2005 17.200 7.400 92.593 0.000 53.100 4.200
12 31 2005 17.800 9.800 101.852 0.000 56.700 5.900
1 1 2006 17.100 11.000 47.454 1.800 64.400 5.100
1 2 2006 16.400 10.300 111.111 0.000 36.700 2.800
1 3 2006 15.700 9.000 119.213 0.000 43.600 1.900
1 4 2006 14.700 7.200 109.954 0.000 36.500 0.500
1 5 2006 15.000 7.700 123.843 0.000 43.900 1.800
1 6 2006 17.100 8.600 81.019 0.000 38.800 3.000
1 7 2006 15.000 9.400 52.083 0.000 53.900 2.100
1 8 2006 15.300 9.100 114.583 0.000 43.100 1.200
1 9 2006 15.200 9.100 83.333 0.000 56.400 0.700
1 10 2006 17.000 6.800 84.491 0.000 39.000 2.300
1 11 2006 16.300 9.200 127.315 0.000 52.600 1.900
1 12 2006 15.800 6.200 113.426 0.000 36.000 2.600
1 13 2006 16.400 8.200 136.574 0.000 31.800 0.800
1 14 2006 16.400 8.700 131.944 0.000 31.900 0.800
1 15 2006 15.600 8.800 122.685 0.000 51.200 1.800
1 16 2006 15.900 7.100 103.009 0.000 48.800 2.300
1 17 2006 17.700 9.700 120.370 0.000 37.100 0.600
1 18 2006 16.700 8.800 126.157 0.000 42.000 1.300
1 19 2006 15.800 9.600 43.981 1.000 54.200 1.700
1 20 2006 16.300 10.600 61.343 1.400 62.500 3.500
1 21 2006 16.300 10.400 93.750 0.000 53.300 2.100
1 22 2006 17.400 8.500 143.519 0.000 46.100 0.600
1 23 2006 16.800 8.400 127.315 0.000 35.300 1.700
1 24 2006 16.500 6.900 145.833 0.000 33.000 3.700
1 25 2006 15.700 6.400 108.796 0.000 43.000 2.600
1 26 2006 13.800 8.300 52.083 3.700 64.000 2.800
1 27 2006 19.400 9.000 108.796 0.000 44.800 2.800
1 28 2006 18.300 8.400 103.009 11.700 53.800 2.100
1 29 2006 13.500 6.800 116.898 0.000 50.000 2.500
1 30 2006 14.300 5.400 114.583 4.500 46.500 0.900
1 31 2006 13.600 8.800 21.991 43.500 85.600 5.900
2 1 2006 16.300 10.000 89.120 2.200 66.700 1.700
2 2 2006 20.100 8.200 157.407 0.000 38.900 1.200
2 3 2006 18.600 9.200 107.639 0.000 44.600 2.800
2 4 2006 14.100 8.900 39.352 9.800 76.500 2.800
2 5 2006 14.400 8.600 96.065 3.500 71.300 0.800
2 6 2006 15.500 8.800 134.259 2.900 59.300 1.100
2 7 2006 17.300 6.400 174.769 0.000 32.700 2.700
2 8 2006 17.100 8.700 130.787 0.000 34.800 0.900
2 9 2006 21.000 8.700 173.611 0.000 25.300 0.900
2 10 2006 21.100 11.200 141.204 0.000 31.700 1.200
2 11 2006 19.200 10.200 60.185 0.000 45.100 1.900
2 12 2006 17.300 7.700 105.324 0.000 46.700 3.500
2 13 2006 16.600 7.000 181.713 0.000 39.000 0.800
2 14 2006 18.900 8.700 185.185 0.000 33.700 1.500
2 15 2006 18.600 9.100 181.713 0.000 46.400 1.700
2 16 2006 18.900 9.500 175.926 0.000 52.400 5.900
2 17 2006 18.000 10.500 107.639 0.000 61.200 5.500
2 18 2006 18.200 10.200 153.935 0.000 49.800 5.300
2 19 2006 17.600 9.200 96.065 0.000 45.900 6.400
2 20 2006 13.300 8.500 104.167 10.300 67.800 6.300
2 21 2006 14.600 7.800 142.361 5.400 54.100 5.000
2 22 2006 13.000 6.600 59.028 9.800 68.400 2.400
2 23 2006 13.100 7.400 116.898 5.100 55.300 3.900
2 24 2006 12.800 6.300 125.000 8.800 53.800 3.500
2 25 2006 14.700 7.700 134.259 0.000 56.800 3.600
2 26 2006 18.200 8.800 76.389 6.800 52.500 5.500
2 27 2006 13.400 8.200 60.185 5.300 70.600 4.000
2 28 2006 19.600 7.000 190.972 0.000 33.300 1.500
3 1 2006 17.700 10.900 105.324 0.800 52.900 2.300
3 2 2006 16.200 10.400 156.250 0.000 53.000 2.700
3 3 2006 15.900 9.800 163.194 0.000 55.200 5.200
3 4 2006 19.000 10.100 200.231 0.000 37.500 5.000
3 5 2006 13.900 10.100 136.574 2.300 61.600 7.300
3 6 2006 14.000 9.200 192.130 0.000 36.500 4.900
3 7 2006 16.600 9.800 188.657 0.000 35.200 3.300
3 8 2006 20.700 10.100 223.380 0.000 40.800 3.400
3 9 2006 20.600 11.800 208.333 0.000 45.800 4.700
3 10 2006 18.800 11.300 177.083 0.000 52.200 4.600
3 11 2006 18.800 11.400 226.852 0.000 44.800 4.600
3 12 2006 20.700 11.400 230.324 0.000 34.100 1.100
3 13 2006 22.400 11.700 230.324 0.000 29.200 1.200
3 14 2006 22.200 10.800 236.111 0.000 31.500 2.600
3 15 2006 21.200 11.700 239.583 0.000 35.500 1.500
3 16 2006 22.900 11.600 239.583 0.000 26.500 1.100
3 17 2006 24.900 13.100 203.704 0.000 27.300 0.900
3 18 2006 19.100 12.500 136.574 0.000 54.800 1.400
3 19 2006 20.600 12.700 228.009 0.000 42.700 2.700
3 20 2006 21.300 12.500 184.028 0.000 41.300 1.500
3 21 2006 15.400 11.400 104.167 4.400 61.900 3.800
3 22 2006 17.700 12.300 179.398 4.100 50.200 6.200
3 23 2006 21.900 11.800 252.315 0.000 33.500 3.600
3 24 2006 22.300 13.500 199.074 0.000 36.700 4.900
3 25 2006 23.400 13.000 255.787 0.000 35.700 2.000
3 26 2006 32.100 14.400 273.148 0.000 16.600 0.900
3 27 2006 33.400 15.300 239.583 0.000 13.900 1.900
3 28 2006 23.800 14.700 233.796 0.000 43.600 3.000
3 29 2006 23.400 13.600 267.361 0.000 27.700 1.800
3 30 2006 30.500 14.400 267.361 0.000 8.000 1.200
3 31 2006 29.700 14.300 282.407 0.000 12.900 1.200
4 1 2006 25.300 16.200 237.269 0.000 25.700 3.400
4 2 2006 25.900 15.500 230.324 0.000 21.600 0.800
4 3 2006 27.200 16.500 208.333 0.000 16.900 2.800
4 4 2006 33.100 16.500 221.065 0.000 15.200 1.200
4 5 2006 20.800 14.900 209.491 0.000 36.100 4.400
4 6 2006 20.500 13.800 255.787 0.000 41.200 4.600
4 7 2006 21.600 13.600 259.259 0.000 37.000 2.100
4 8 2006 26.000 14.100 261.574 0.000 23.800 2.100
4 9 2006 28.800 14.500 165.509 0.000 22.600 1.300
4 10 2006 22.300 15.700 103.009 0.000 40.600 0.600
4 11 2006 20.800 14.200 178.241 0.000 46.000 3.100
4 12 2006 21.200 13.600 223.380 0.000 39.700 1.200
4 13 2006 22.700 13.400 246.528 0.000 35.200 2.100
4 14 2006 31.000 14.500 233.796 0.000 16.200 1.800
4 15 2006 28.300 16.400 226.852 0.000 18.900 1.900
4 16 2006 23.000 15.200 166.667 3.000 35.500 1.100
4 17 2006 19.900 14.300 224.537 4.100 44.700 5.500
4 18 2006 20.100 13.600 184.028 0.000 44.800 2.100
4 19 2006 23.900 14.700 194.444 0.000 31.000 1.000
4 20 2006 23.200 14.000 273.148 0.000 32.400 2.300
4 21 2006 26.600 14.500 280.093 3.700 19.800 1.000
4 22 2006 22.600 15.600 222.222 3.000 44.200 3.200
4 23 2006 32.200 16.900 259.259 0.000 13.400 2.600
4 24 2006 22.900 15.300 216.435 0.000 47.000 2.100
4 25 2006 18.100 15.500 81.019 6.800 67.600 2.800
4 26 2006 21.700 15.300 170.139 0.000 43.000 3.700
4 27 2006 25.400 14.400 305.556 0.000 25.200 0.500
4 28 2006 23.500 15.900 202.546 3.000 35.000 1.500
4 29 2006 23.700 14.800 282.407 0.000 34.100 0.900
4 30 2006 27.200 15.400 307.870 0.000 20.100 1.900
5 1 2006 29.800 16.200 248.843 0.000 21.100 2.700
5 2 2006 33.400 16.800 243.056 0.000 20.100 2.200
5 3 2006 19.600 15.300 97.222 6.400 69.400 5.200
5 4 2006 18.500 15.700 45.139 20.700 70.900 5.100
5 5 2006 18.200 15.700 76.389 14.100 75.800 3.800
5 6 2006 23.000 15.700 226.852 2.000 48.000 2.500
5 7 2006 27.800 15.100 318.287 0.000 31.500 0.900
5 8 2006 27.400 15.700 298.611 0.000 30.000 1.400
5 9 2006 27.700 16.200 303.241 0.000 28.700 1.600
5 10 2006 28.400 16.400 271.991 0.000 33.000 2.500
5 11 2006 26.300 17.000 168.981 12.200 47.200 1.700
5 12 2006 28.300 17.300 259.259 0.000 42.600 3.400
5 13 2006 29.200 17.900 283.565 0.000 40.100 1.900
5 14 2006 28.100 17.400 224.537 0.000 46.000 2.300
5 15 2006 30.400 17.900 241.898 0.000 41.300 1.400
5 16 2006 31.700 19.900 246.528 0.000 38.800 1.100
5 17 2006 36.400 21.400 251.157 0.000 24.900 1.400
5 18 2006 35.000 21.900 274.306 0.000 22.600 2.100
5 19 2006 27.700 18.900 192.130 0.000 40.800 3.300
5 20 2006 28.300 17.400 314.815 0.000 39.000 1.300
5 21 2006 31.200 18.400 290.509 0.000 21.000 0.700
5 22 2006 27.500 18.900 226.852 0.000 30.100 3.900
5 23 2006 27.600 17.800 293.981 0.000 28.700 2.700
5 24 2006 21.300 16.900 140.046 0.000 52.500 4.900
5 25 2006 23.400 16.400 57.870 0.000 39.700 4.800
5 26 2006 30.400 15.600 304.398 0.000 30.200 3.700
5 27 2006 30.900 18.700 177.083 0.000 32.400 2.200
5 28 2006 36.500 21.400 276.620 0.000 19.000 1.700
5 29 2006 33.900 20.800 303.241 0.000 27.400 1.300
5 30 2006 27.700 18.700 302.083 0.000 43.800 2.100
5 31 2006 26.400 17.300 196.759 2.300 48.200 2.400
6 1 2006 24.200 15.800 273.148 0.000 29.300 5.300
6 2 2006 28.300 14.900 350.694 0.000 7.900 2.000
6 3 2006 29.000 16.000 348.380 0.000 15.300 3.400
6 4 2006 27.400 16.400 355.324 0.000 17.700 3.200
6 5 2006 32.900 17.400 353.009 0.000 12.900 2.700
6 6 2006 31.400 18.500 341.435 0.000 20.900 2.800
6 7 2006 37.500 20.000 334.491 0.000 6.600 3.200
6 8 2006 35.100 23.100 302.083 0.000 14.700 1.700
6 9 2006 31.700 20.100 179.398 0.000 24.600 1.900
6 10 2006 27.600 20.700 108.796 0.000 42.400 0.500
6 11 2006 31.200 19.400 322.917 0.000 25.700 3.600
6 12 2006 28.800 20.100 138.889 0.000 36.300 3.500
6 13 2006 37.900 23.200 240.741 0.000 17.900 3.100
6 14 2006 41.300 21.400 221.065 0.000 11.700 1.700
6 15 2006 29.400 19.600 186.343 1.000 40.200 2.500
6 16 2006 28.800 18.500 315.972 0.000 35.100 3.000
6 17 2006 29.400 19.000 327.546 0.000 32.900 2.700
6 18 2006 28.800 19.300 246.528 0.000 31.800 2.000
6 19 2006 25.200 19.300 142.361 3.300 55.500 1.900
6 20 2006 31.400 19.700 229.167 0.000 30.900 1.800
6 21 2006 31.400 20.800 297.454 0.000 31.800 1.400
6 22 2006 34.100 20.300 295.139 0.000 28.400 1.800
6 23 2006 32.800 22.100 248.843 0.000 38.000 1.500
6 24 2006 29.400 20.400 252.315 0.000 41.400 2.500
6 25 2006 29.300 20.900 319.444 0.000 39.000 3.600
6 26 2006 31.100 20.900 269.676 0.000 32.500 2.000
6 27 2006 29.800 19.900 259.259 0.000 35.700 1.900
6 28 2006 27.500 19.800 318.287 0.000 39.500 3.800
6 29 2006 29.600 19.900 333.333 0.000 33.900 2.200
6 30 2006 33.200 20.800 318.287 0.000 19.300 1.400
7 1 2006 32.800 20.500 358.796 0.000 27.800 0.900
7 2 2006 37.100 22.800 291.667 0.000 19.200 1.100
7 3 2006 33.000 22.700 270.833 0.000 22.600 2.100
7 4 2006 33.500 22.200 243.056 0.300 28.700 2.100
7 5 2006 30.400 20.800 307.870 0.500 35.000 3.200
7 6 2006 31.000 21.200 309.028 0.000 32.800 1.900
7 7 2006 31.100 20.900 341.435 0.000 35.200 3.000
7 8 2006 33.600 21.500 335.648 0.000 27.100 4.200
7 9 2006 39.300 23.900 322.917 0.000 10.200 3.400
7 10 2006 40.400 25.600 329.861 0.000 11.200 1.900
7 11 2006 38.100 25.500 321.759 0.000 15.600 2.700
7 12 2006 35.900 23.500 318.287 0.000 21.600 4.500
7 13 2006 35.000 23.100 297.454 0.000 29.700 4.200
7 14 2006 35.100 23.200 231.481 0.000 31.100 2.500
7 15 2006 36.300 24.300 248.843 0.000 26.600 2.100
7 16 2006 35.400 23.800 317.130 0.000 28.400 3.400
7 17 2006 36.300 24.000 333.333 0.000 23.300 3.400
7 18 2006 37.900 24.000 318.287 0.000 17.200 3.200
7 19 2006 40.400 25.400 269.676 0.000 15.900 3.400
7 20 2006 34.000 23.600 293.981 0.000 40.800 1.800
7 21 2006 35.300 23.700 298.611 0.000 34.800 1.200
7 22 2006 36.000 24.300 315.972 0.000 29.100 1.700
7 23 2006 39.000 25.000 312.500 0.000 15.300 0.900
7 24 2006 33.900 24.300 295.139 0.000 39.100 1.600
7 25 2006 36.100 23.600 309.028 0.000 29.700 1.200
7 26 2006 35.900 24.000 309.028 0.000 30.200 1.500
7 27 2006 37.100 24.900 234.954 0.100 26.600 1.000
7 28 2006 35.400 23.900 273.148 0.000 23.900 2.000
7 29 2006 35.900 24.800 288.194 0.000 24.100 1.500
7 30 2006 37.300 25.000 283.565 0.000 25.400 1.200
7 31 2006 37.400 24.900 283.565 0.000 25.300 1.500
8 1 2006 37.500 24.800 307.870 0.000 25.400 2.400
8 2 2006 36.600 24.400 310.185 0.000 27.000 1.100
8 3 2006 35.800 24.000 304.398 0.000 27.300 2.400
8 4 2006 35.400 23.500 293.981 0.000 30.700 1.500
8 5 2006 36.500 23.900 311.343 0.000 23.300 3.300
8 6 2006 37.700 24.000 295.139 0.000 19.400 4.200
8 7 2006 35.300 23.500 310.185 0.000 25.000 3.400
8 8 2006 35.300 23.500 285.880 0.000 24.900 2.700
8 9 2006 33.300 23.000 307.870 0.000 27.500 3.700
8 10 2006 37.300 22.700 325.231 0.000 14.100 3.300
8 11 2006 37.000 23.300 306.713 0.000 21.100 2.900
8 12 2006 34.700 23.900 302.083 0.000 29.900 2.700
8 13 2006 32.100 23.300 280.093 0.300 42.400 1.700
8 14 2006 32.700 22.700 285.880 0.000 39.600 1.200
8 15 2006 30.100 22.200 280.093 0.000 43.700 4.500
8 16 2006 28.600 21.200 285.880 0.000 43.700 5.900
8 17 2006 29.600 21.400 259.259 0.000 42.000 4.000
8 18 2006 29.800 21.100 278.935 0.000 39.900 3.300
8 19 2006 31.200 20.600 288.194 0.000 30.500 1.800
8 20 2006 32.200 20.900 261.574 0.000 37.800 3.500
8 21 2006 33.700 22.300 254.630 0.000 38.100 4.200
8 22 2006 34.700 22.100 240.741 0.000 36.100 2.500
8 23 2006 33.900 21.900 237.269 0.000 39.600 1.300
8 24 2006 32.700 22.000 243.056 0.000 42.600 1.500
8 25 2006 31.300 21.500 277.778 0.000 43.600 1.600
8 26 2006 33.600 22.000 262.731 0.000 32.700 1.200
8 27 2006 33.500 21.800 277.778 0.000 25.400 2.900
8 28 2006 35.800 21.900 282.407 0.000 17.800 2.300
8 29 2006 38.900 24.600 268.519 0.000 12.100 1.500
8 30 2006 36.100 23.800 261.574 0.000 21.700 3.600
8 31 2006 36.100 22.100 253.472 0.000 26.100 4.000
9 1 2006 35.600 21.700 284.722 0.000 20.400 2.100
9 2 2006 39.800 23.300 263.889 0.000 11.700 1.800
9 3 2006 35.100 23.700 248.843 0.000 29.100 3.000
9 4 2006 33.400 21.700 266.204 0.000 34.600 4.000
9 5 2006 34.200 21.600 175.926 0.000 35.000 2.100
9 6 2006 37.900 23.000 212.963 0.000 14.400 1.700
9 7 2006 37.500 24.100 197.917 0.000 18.600 1.300
9 8 2006 35.500 22.800 266.204 0.000 30.200 2.200
9 9 2006 34.300 22.000 258.102 0.000 31.000 3.000
9 10 2006 33.100 21.800 256.944 0.000 32.300 3.400
9 11 2006 30.800 21.100 250.000 0.000 41.500 2.100
9 12 2006 27.400 21.200 164.352 2.500 54.000 1.000
9 13 2006 29.400 20.900 122.685 0.000 40.300 0.800
9 14 2006 28.000 19.900 158.565 2.800 40.600 5.800
9 15 2006 23.100 18.100 200.231 8.200 54.000 6.200
9 16 2006 25.800 18.300 193.287 3.800 41.400 3.900
9 17 2006 29.300 18.000 255.787 0.000 24.400 1.600
9 18 2006 32.100 19.400 251.157 0.000 15.100 0.300
9 19 2006 33.900 20.300 228.009 0.000 14.900 3.500
9 20 2006 31.000 19.900 136.574 0.000 24.200 3.000
9 21 2006 35.900 20.800 186.343 0.000 12.200 2.200
9 22 2006 29.400 19.400 206.019 0.000 42.800 2.000
9 23 2006 28.400 19.600 167.824 0.000 47.700 2.400
9 24 2006 27.700 18.800 192.130 0.000 41.900 3.600
9 25 2006 27.600 19.000 197.917 0.000 42.000 4.200
9 26 2006 29.000 19.100 194.444 0.000 44.500 0.900
9 27 2006 29.700 18.300 217.593 0.000 25.900 0.300
9 28 2006 29.200 19.500 209.491 0.000 41.200 3.900
9 29 2006 28.500 18.900 225.694 0.000 43.200 3.200
9 30 2006 31.600 19.800 206.019 0.000 27.000 1.100
10 1 2006 32.000 20.600 208.333 0.000 28.900 0.700
10 2 2006 38.200 22.400 208.333 0.000 12.300 1.100
10 3 2006 29.300 21.300 185.185 0.000 36.700 5.400
10 4 2006 25.000 18.500 144.676 0.000 42.900 5.000
10 5 2006 26.200 18.000 196.759 0.100 35.700 1.600
10 6 2006 26.800 17.900 210.648 0.000 29.600 1.800
10 7 2006 28.100 18.700 200.231 0.000 21.600 1.400
10 8 2006 31.000 19.800 208.333 0.000 19.000 2.000
10 9 2006 29.100 19.400 187.500 0.000 31.100 1.600
10 10 2006 32.600 20.200 197.917 0.000 19.500 1.100
10 11 2006 26.300 18.900 185.185 0.000 48.400 2.500
10 12 2006 28.400 18.700 182.870 0.000 36.600 1.500
10 13 2006 25.500 17.800 185.185 0.000 43.900 3.800
10 14 2006 25.300 17.800 190.972 0.000 42.200 2.100
10 15 2006 28.300 17.100 189.815 0.000 28.300 2.900
10 16 2006 33.200 19.400 172.454 0.000 19.000 2.800
10 17 2006 27.600 18.900 153.935 0.000 45.300 1.800
10 18 2006 26.500 18.700 149.306 0.000 42.100 1.700
10 19 2006 25.800 17.800 157.407 0.000 39.400 4.800
10 20 2006 25.800 18.400 182.870 0.000 40.000 4.600
10 21 2006 26.600 18.600 175.926 0.000 39.400 4.100
10 22 2006 31.000 18.600 174.769 0.000 23.900 1.600
10 23 2006 29.000 19.100 151.620 0.000 26.000 3.300
10 24 2006 29.600 18.700 177.083 0.000 25.900 1.100
10 25 2006 34.100 19.400 173.611 0.000 10.300 3.300
10 26 2006 24.100 18.400 126.157 0.000 48.400 1.400
10 27 2006 22.400 17.800 119.213 3.000 58.400 2.900
10 28 2006 28.600 18.700 143.519 0.000 28.300 1.900
10 29 2006 28.900 18.600 153.935 0.000 31.500 1.600
10 30 2006 31.200 19.000 162.037 0.000 20.700 1.300
10 31 2006 28.300 19.900 173.611 0.000 35.300 1.400
11 1 2006 29.100 18.800 157.407 0.000 31.600 1.500
11 2 2006 26.600 18.900 97.222 0.000 45.300 1.900
11 3 2006 23.700 17.900 68.287 1.200 61.100 1.000
11 4 2006 25.500 16.900 131.944 0.000 49.100 3.000
11 5 2006 25.900 16.700 111.111 0.000 46.400 3.000
11 6 2006 27.000 17.600 89.120 0.000 35.900 2.000
11 7 2006 25.800 17.500 63.657 0.500 40.100 3.800
11 8 2006 25.300 16.000 74.074 0.000 35.600 3.400
11 9 2006 25.900 13.500 162.037 0.000 25.200 2.200
11 10 2006 25.200 14.100 160.880 0.000 19.000 1.700
11 11 2006 25.500 14.400 160.880 0.000 20.200 1.700
11 12 2006 23.700 15.000 158.565 0.000 39.400 0.800
11 13 2006 23.300 13.900 136.574 0.000 31.700 0.400
11 14 2006 25.200 14.100 146.991 0.000 22.700 1.000
11 15 2006 25.100 14.200 153.935 0.000 22.900 1.800
11 16 2006 28.000 13.600 121.528 0.000 12.200 2.700
11 17 2006 21.600 13.900 104.167 0.000 53.500 3.800
11 18 2006 22.500 13.000 145.833 0.000 41.600 0.600
11 19 2006 24.600 15.000 136.574 0.000 29.800 0.700
11 20 2006 22.000 13.900 135.417 0.000 48.000 2.800
11 21 2006 20.800 14.000 115.741 0.000 54.100 5.400
11 22 2006 20.300 14.800 91.435 0.000 60.100 6.000
11 23 2006 20.800 14.600 104.167 0.000 52.300 5.700
11 24 2006 25.000 14.200 137.731 0.000 28.400 3.100
11 25 2006 24.600 14.500 119.213 0.000 27.000 2.500
11 26 2006 19.800 13.700 108.796 0.000 59.300 3.800
11 27 2006 20.700 12.300 123.843 0.000 48.000 0.800
11 28 2006 23.100 13.600 118.056 0.000 37.100 0.500
11 29 2006 19.200 14.100 69.444 5.000 67.400 1.400
11 30 2006 20.000 13.700 116.898 0.000 56.000 1.400
12 1 2006 23.300 13.300 113.426 0.000 38.800 1.300
12 2 2006 24.400 12.400 121.528 0.000 30.300 2.600
12 3 2006 19.200 12.300 100.694 1.600 57.600 4.300
12 4 2006 21.400 12.000 118.056 0.000 49.300 4.000
12 5 2006 23.200 12.900 135.417 0.000 35.500 4.200
12 6 2006 18.000 12.100 134.259 2.800 54.300 6.800
12 7 2006 19.400 12.200 96.065 0.000 49.800 4.700
12 8 2006 20.300 12.400 59.028 0.000 53.100 6.300
12 9 2006 17.600 10.800 93.750 0.000 44.600 4.300
12 10 2006 17.600 10.600 70.602 0.000 41.200 1.600
12 11 2006 20.200 8.600 122.685 0.000 34.400 3.600
12 12 2006 19.500 11.000 47.454 3.200 47.700 2.700
12 13 2006 16.100 10.500 62.500 19.000 78.300 3.800
12 14 2006 16.800 10.900 61.343 3.800 68.800 2.500
12 15 2006 16.800 11.300 61.343 7.400 73.700 1.000
12 16 2006 17.700 11.200 97.222 0.000 63.500 1.300
12 17 2006 17.600 10.200 118.056 0.000 59.300 1.400
12 18 2006 19.100 9.800 115.741 0.000 48.300 3.700
12 19 2006 17.000 10.400 90.278 6.800 68.000 2.000
12 20 2006 14.700 8.000 57.870 4.100 69.600 2.500
12 21 2006 14.800 7.700 37.037 9.000 70.200 2.600
12 22 2006 14.700 9.000 32.407 10.700 76.100 2.200
12 23 2006 15.200 8.600 82.176 1.900 67.600 0.900
12 24 2006 14.500 9.100 35.880 28.700 78.400 4.800
12 25 2006 16.000 10.500 40.509 4.100 74.100 3.000
12 26 2006 18.200 10.000 123.843 2.400 56.400 1.400
12 27 2006 20.600 9.700 119.213 0.000 39.400 2.300
12 28 2006 19.800 8.500 131.944 0.000 38.700 3.200
12 29 2006 19.600 8.800 107.639 0.000 42.700 2.200
12 30 2006 19.300 10.300 123.843 0.000 43.400 0.400
12 31 2006 20.000 10.100 125.000 0.000 40.700 1.100
1 1 2007 19.600 7.200 123.843 0.000 28.500 2.400
1 2 2007 18.200 9.900 120.370 0.000 52.000 1.200
1 3 2007 16.900 7.600 122.685 0.000 38.800 1.500
1 4 2007 20.100 9.900 116.898 0.000 28.100 2.500
1 5 2007 18.500 9.200 123.843 0.000 54.600 1.900
1 6 2007 18.300 9.900 104.167 0.000 48.200 1.200
1 7 2007 17.400 8.900 114.583 0.000 50.000 1.600
1 8 2007 17.600 8.500 112.269 0.000 56.800 3.200
1 9 2007 19.900 8.800 130.787 0.000 29.700 1.800
1 10 2007 20.000 9.800 126.157 0.000 31.300 1.100
1 11 2007 18.700 9.900 119.213 0.000 40.000 1.500
1 12 2007 16.600 8.600 130.787 0.000 46.600 2.200
1 13 2007 20.400 9.500 140.046 0.000 26.300 1.400
1 14 2007 20.200 10.700 116.898 0.000 26.000 0.700
1 15 2007 19.100 10.000 111.111 0.000 39.000 0.800
1 16 2007 17.100 9.100 130.787 0.000 52.900 0.500
1 17 2007 17.500 9.300 134.259 0.000 50.000 0.400
1 18 2007 18.500 9.100 140.046 0.000 39.300 1.000
1 19 2007 20.400 10.100 138.889 0.000 23.900 0.800
1 20 2007 22.400 11.100 141.204 0.000 24.400 0.900
1 21 2007 20.000 9.900 138.889 0.000 31.800 1.800
1 22 2007 17.400 9.300 121.528 0.000 45.700 4.500
1 23 2007 14.700 8.300 116.898 0.000 44.900 6.200
1 24 2007 12.300 7.000 45.139 10.500 66.600 3.900
1 25 2007 12.900 6.700 111.111 0.900 53.200 4.500
1 26 2007 13.900 5.000 85.648 26.400 42.900 1.400
1 27 2007 12.700 5.100 83.333 4.100 74.100 1.600
1 28 2007 20.400 6.800 76.389 0.000 37.000 3.400
1 29 2007 18.000 10.700 37.037 0.000 60.600 3.300
1 30 2007 15.500 9.400 100.694 3.000 57.500 2.200
1 31 2007 16.900 8.600 126.157 0.000 48.300 0.800
2 1 2007 17.500 9.000 138.889 0.000 41.200 1.300
2 2 2007 19.100 9.300 133.102 0.000 46.200 2.400
2 3 2007 23.000 11.500 61.343 0.000 31.900 1.300
2 4 2007 16.900 11.800 50.926 3.000 73.500 2.200
2 5 2007 18.200 10.400 140.046 0.000 56.700 1.100
2 6 2007 18.800 10.000 111.111 0.000 50.500 1.000
2 7 2007 18.200 9.800 118.056 0.000 51.400 3.800
2 8 2007 19.100 11.000 82.176 0.000 46.600 5.700
2 9 2007 19.000 12.200 171.296 6.000 48.600 7.200
2 10 2007 20.500 12.300 130.787 0.000 59.600 6.200
2 11 2007 21.400 12.500 136.574 0.000 54.000 4.500
